2008-12-16	COP	20846	-	-	-	10:34	11:04	30	0	0	CB_20846.dat	 1.3G	LH2	Cu	-	5 nA	  5nA, 10mm Cu, 3mm colli, LH2, M>=2, E>100 MeV, PID only @ end
2008-12-19	PRO	20957	x	c	perp	16:17	16:54	37	1053	17.55	CB_20957.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, LH2, M>=2 E>100MeV
2008-12-19	PRO	20958	x	c	perp	16:54	17:30	36	1090	18.17	CB_20958.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, LH2, M>=2 E>100MeV
2008-12-19	PRO	20959	x	c	perp	17:30	18:07	37	1126	18.77	CB_20959.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, LH2, M>=2 E>100MeV
2008-12-19	PRO	20960	x	c	para	18:11	18:47	36	1163	19.38	CB_20960.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, diamond-PARA, 3mmColl, LH2, M>=2 E>100MeV
2008-12-19	PRO	20961	x	c	para	18:47	19:23	36	1199	19.98	CB_20961.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, diamond-PARA, 3mmColl, LH2, M>=2 E>100MeV
2008-12-19	PRO	20962	x	c	para	19:23	20:00	37	1235	20.58	CB_20962.dat	 1.9G	LH2	Diamond	para	20 nA	  20nA, diamond-PARA, 3mmColl, LH2, M>=2 E>100MeV
2008-12-19	CHK	20963	-	-	para	20:00	20:37	37	1272	21.2	CB_20963.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, diamond-PARA, 3mmColl, LH2, M>=2 E>100MeV
2008-12-19	CHK	20964	-	-	perp	20:37	21:14	37	1309	21.82	CB_20964.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, LH2, M>=2 E>100MeV
2008-12-19	CHK	20965	-	-	perp	21:14	21:42	28	1346	22.43	CB_20965.dat	 826M	LH2	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, LH2, M>=2 E>100MeV
2008-12-19	EMT	20966	-	-	perp	21:42	23:28	106	1374	22.9	CB_20966.dat	 1.8G	H2 Gas	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, empty, M>=2 E>100MeV
2008-12-20	EMT	20967	-	-	para	23:28	1:14	106	1480	24.67	CB_20967.dat	 1.8G	H2 Gas	Diamond	para	20 nA	  20nA, diamond-PARA, 3mmColl, empty, M>=2 E>100MeV
2008-12-20	EMT	20968	-	-	para	1:14	3:00	106	1586	26.43	CB_20968.dat	 1.8G	H2 Gas	Diamond	para	20 nA	  20nA, diamond-PARA, 3mmColl, empty, M>=2 E>100MeV
2008-12-20	EMT	20969	-	-	perp	3:00	4:47	107	1692	28.2	CB_20969.dat	 1.8G	H2 Gas	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, empty, M>=2 E>100MeV
2008-12-20	EMT	20970	-	-	perp	4:47	6:37	110	1799	29.98	CB_20970.dat	 1.8G	H2 Gas	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, empty, M>=2 E>100MeV
2008-12-20	EMT	20971	-	-	para	6:37	8:27	110	1909	31.82	CB_20971.dat	 1.8G	H2 Gas	Diamond	para	20 nA	  20nA, diamond-PARA, 3mmColl, empty, M>=2 E>100MeV
2008-12-20	EMT	20972	-	-	para	8:27	10:18	111	2019	33.65	CB_20972.dat	 1.8G	H2 Gas	Diamond	para	20 nA	  20nA, diamond-PARA, 3mmColl, empty, M>=2 E>100MeV  
2008-12-20	JNK	20973	-	-	perp	10:18	11:01	43	2130	35.5	CB_20973.dat	 655M	H2 Gas	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, empty, M>=2 E>100MeV, ACQU stopped
2008-12-20	EMT	20974	-	-	perp	11:01	12:52	111	2173	36.22	CB_20974.dat	 1.8G	H2 Gas	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, empty, M>=2 E>100MeV 
2008-12-20	EMT	20975	-	-	perp	12:52	14:40	108	2284	38.07	CB_20975.dat	 1.8G	H2 Gas	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, empty, M>=2 E>100MeV 
2008-12-20	ADJ	20981	-	-	para	16:35	16:58	23	2392	39.87	CB_20981.dat	 363M	H2 Gas	Diamond	para	20 nA	  20nA, diamond-PARA, 3mmColl, LH2, M>=2 E>100MeV, adjusting
2008-12-20	EMT	20982	-	-	para	16:58	18:50	112	2415	40.25	CB_20982.dat	 1.8G	H2 Gas	Diamond	para	20 nA	  20nA, diamond-PARA, 3mmColl, LH2, M>=2 E>100MeV 
2008-12-20	EMT	20983	-	-	para	18:50	19:17	27	2527	42.12	CB_20983.dat	 272M	H2 Gas	Diamond	para	20 nA	  20nA, diamond-PARA, 3mmColl, EMPTY, M>=2 E>100MeV
2008-12-20	FIL	20984	-	-	para	19:17	20:45	88	2554	42.57	CB_20984.dat	 1.8G	filling	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 filling from 19:15, M>=2 E>100MeV
2008-12-20	FIL	20985	-	-	para	20:45	21:23	38	2642	44.03	CB_20985.dat	 1.8G	filling	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 filling from 19:15, M>=2 E>100MeV
2008-12-20	PRO	20986	x	c	para	21:23	22:00	37	2680	44.67	CB_20986.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2, M>=2 E>100MeV
2008-12-20	PRO	20987	x	c	para	22:00	22:37	37	2717	45.28	CB_20987.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-20	PRO	20988	x	c	para	22:37	23:17	40	2754	45.9	CB_20988.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-20	PRO	20989	x	c	perp	23:17	23:54	37	2794	46.57	CB_20989.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, LH2, M>=2 E>100MeV
2008-12-21	PRO	20990	x	c	perp	23:54	0:31	37	2831	47.18	CB_20990.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, LH2, M>=2 E>100MeV
2008-12-21	PRO	20991	x	c	perp	0:31	1:09	38	2868	47.8	CB_20991.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, LH2, M>=2 E>100MeV, polarization edge position re-aligned between 20991 and 20992
2008-12-21	PRO	20992	x	c	perp	1:09	1:46	37	2906	48.43	CB_20992.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, diamond-PERP, 3mmColl, LH2, M>=2 E>100MeV
2008-12-21	PRO	20993	x	c	para	1:46	2:24	38	2943	49.05	CB_20993.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	20994	x	c	para	2:23	3:00	37	2981	49.68	CB_20994.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	20995	x	c	para	3:00	3:37	37	3018	50.3	CB_20995.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	20996	x	c	para	3:37	4:15	38	3055	50.92	CB_20996.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	20997	x	perp	para	4:15	4:52	37	3093	51.55	CB_20997.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA 3mm, LH2 10cm, M>=2 E>100MeV, polarization doesn't match logbook
2008-12-21	PRO	20998	x	perp	para	4:52	5:29	37	3130	52.17	CB_20998.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV, polarization doesn't match logbook
2008-12-21	PRO	20999	x	c	perp	5:29	6:06	37	3167	52.78	CB_20999.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, perp, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21000	x	c	perp	6:06	6:44	38	3204	53.4	CB_21000.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, perp, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21001	x	c	para	6:44	7:21	37	3242	54.03	CB_21001.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21002	x	c	para	7:21	7:58	37	3279	54.65	CB_21002.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21003	x	c	para	7:58	8:35	37	3316	55.27	CB_21003.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	CHK	21004	-	-	para	8:35	9:01	26	3353	55.88	CB_21004.dat	 1.3G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV, DAQ crashed
2008-12-21	JNK	21005	-	-	para	9:23	9:23	0	3379	56.32	CB_21005.dat	  16M	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV, out of sync
2008-12-21	PRO	21006	x	c	para	9:27	10:04	37	3379	56.32	CB_21006.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21007	x	c	para	10:04	10:42	38	3416	56.93	CB_21007.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21008	x	c	perp	10:42	11:19	37	3454	57.57	CB_21008.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21009	x	c	perp	11:19	11:55	36	3491	58.18	CB_21009.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	CHK	21010	-	-	perp	12:03	12:08	5	3527	58.78	CB_21010.dat	 152M	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100MeV, I corrected the time here
2008-12-21	PRO	21011	x	c	perp	12:08	12:46	38	3532	58.87	CB_21011.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100, adjusted postion of radiator to fullfil edge position
2008-12-21	PRO	21012	x	c	perp	12:46	13:23	37	3570	59.5	CB_21012.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100MeV, polarizations don't match
2008-12-21	PRO	21013	x	c	para	13:23	14:00	37	3607	60.12	CB_21013.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21014	x	c	para	14:00	14:37	37	3644	60.73	CB_21014.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21015	x	c	para	14:37	15:14	37	3681	61.35	CB_21015.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21016	x	c	para	15:14	15:51	37	3718	61.97	CB_21016.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21017	x	c	perp	15:51	16:29	38	3755	62.58	CB_21017.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21018	x	c	perp	16:29	17:06	37	3793	63.22	CB_21018.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100MeV 
2008-12-21	PRO	21019	x	c	perp	17:06	17:43	37	3830	63.83	CB_21019.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21020	x	c	perp	17:43	18:22	39	3867	64.45	CB_21020.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100MeV 
2008-12-21	PRO	21021	x	perp	para	18:22	18:59	37	3906	65.1	CB_21021.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV
2008-12-21	PRO	21022	x	perp	para	18:59	19:35	36	3943	65.72	CB_21022.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV 
2008-12-21	PRO	21023	x	perp	para	19:35	20:12	37	3979	66.32	CB_21023.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV 
2008-12-21	PRO	21024	x	perp	para	20:12	20:51	39	4016	66.93	CB_21024.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV 
2008-12-21	PRO	21025	x	c	perp	20:51	21:28	37	4055	67.58	CB_21025.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100MeV 
2008-12-21	PRO	21026	x	c	perp	21:28	22:05	37	4092	68.2	CB_21026.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100MeV 
2008-12-21	PRO	21027	x	c	perp	22:05	22:42	37	4129	68.82	CB_21027.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100MeV 
2008-12-21	PRO	21028	x	c	perp	22:42	23:20	38	4166	69.43	CB_21028.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mm, LH2 10cm, M>=2 E>100MeV 
2008-12-22	JNK	21029	-	-	para	23:23	0:16	53	4204	70.07	CB_21029.dat	  49M	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV, beam went off during run
2008-12-22	CHK	21030	-	-	para	0:16	0:30	14	4257	70.95	CB_21030.dat	 680M	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100,first run after beam off
2008-12-22	PRO	21031	x	perp	para	0:30	1:08	38	4271	71.18	CB_21031.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100, nudging
2008-12-22	PRO	21032	x	perp	para	1:07	1:45	38	4309	71.82	CB_21032.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV
2008-12-22	PRO	21033	x	perp	para	1:45	2:23	38	4347	72.45	CB_21033.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV, nudged a bit
2008-12-22	PRO	21034	x	c	perp	2:23	3:01	38	4385	73.08	CB_21034.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP,  3mm, LH2 10cm, M>=2 E>100MeV, perp nudged a bit
2008-12-22	PRO	21035	x	c	perp	3:01	3:38	37	4423	73.72	CB_21035.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP,  3mm, LH2 10cm, M>=2 E>100MeV
2008-12-22	PRO	21036	x	c	perp	3:38	4:15	37	4460	74.33	CB_21036.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP,  3mm, LH2 10cm, M>=2 E>100MeV
2008-12-22	PRO	21037	x	c	perp	4:15	4:54	39	4497	74.95	CB_21037.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP,  3mm, LH2 10cm, M>=2 E>100MeV
2008-12-22	ADJ	21038	-	-	para	4:54	5:17	23	4536	75.6	CB_21038.dat	 764M	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV, radiator nudging, JUNK
2008-12-22	ADJ	21039	-	-	para	5:17	5:45	28	4559	75.98	CB_21039.dat	 1.3G	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV, radiator nudging, JUNK
2008-12-22	PRO	21040	x	c	para	5:45	6:22	37	4587	76.45	CB_21040.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV, unstable edge
2008-12-22	PRO	21041	x	c	para	6:22	7:00	38	4624	77.07	CB_21041.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV , unstable edge                               
2008-12-22	PRO	21042	x	c	para	7:00	7:38	38	4662	77.7	CB_21042.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV
2008-12-22	PRO	21043	x	c	para	7:38	8:31	53	4700	78.33	CB_21043.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA,  3mm, LH2 10cm, M>=2 E>100MeV                                   
2008-12-22	JNK	21044	-	-	perp	8:31	8:44	13	4753	79.22	CB_21044.dat	 652M	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mmColl, LH2 10cm, M>=2 E>100MeV, radiator nudging, JUNK
2008-12-22	JNK	21045	-	-	perp	8:44	8:49	5	4766	79.43	CB_21045.dat	 249M	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mmColl, LH2 10cm, M>=2 E>100MeV, run aborted due to missing SumScalars Spectrum
2008-12-22	PRO	21046	x	c	perp	8:53	9:30	37	4771	79.52	CB_21046.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mmColl, LH2 10cm, M>=2 E>100MeV 
2008-12-22	PRO	21047	x	c	perp	9:30	10:08	38	4808	80.13	CB_21047.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mmColl, LH2 10cm, M>=2 E>100MeV 
2008-12-22	PRO	21048	x	c	perp	10:08	10:45	37	4846	80.77	CB_21048.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mmColl, LH2 10cm, M>=2 E>100MeV 
2008-12-22	PRO	21049	x	c	perp	10:45	11:23	38	4883	81.38	CB_21049.dat	 1.8G	LH2	Diamond	perp	20 nA	  20nA, PERP, 3mmColl, LH2 10cm, M>=2 E>100MeV 
2008-12-22	JNK	21050	-	-	para	11:34	12:15	41	4921	82.02	CB_21050.dat	 905M	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV, ratio and ege became V. high
2008-12-22	PRO	21051	x	c	para	12:28	13:06	38	4962	82.7	CB_21051.dat	 1.8G	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV 
2008-12-22	PRO	21052	x	c	para	13:06	13:15	9	5000	83.33	CB_21052.dat	 183M	LH2	Diamond	para	20 nA	  20nA, PARA, 3mm, LH2 10cm, M>=2 E>100MeV, emptying target with nudging
2008-12-22	EMT	21053	-	-	para	13:24	15:39	135	5009	83.48	CB_21053.dat	 1.8G	H2 Gas	Diamond	para	20 nA	  20nA, PARA, 3mm, empty target (cold gas), M>=2 E>100MeV, cold gas inside cell?
2008-12-22	EMT	21054	-	-	para	15:39	16:01	22	5144	85.73	CB_21054.dat	 354M	Empty	Diamond	para	20 nA	  20nA, PARA, 3mm, empty target (pumped, p<1mbar), M>=2 E>100MeV 
2008-12-22	EMT	21060	-	-	para	18:16	20:07	111	5166	86.1	CB_21060.dat	 1.8G	Empty	Diamond	para	20 nA	  20nA, PARA, 3mm, empty target (pumped, p<1mbar), M>=2 E>100MeV
2008-12-22	EMT	21061	-	-	para	20:07	22:01	114	5277	87.95	CB_21061.dat	 1.8G	Empty	Diamond	para	20 nA	  20nA, PARA, 3mm, empty target (pumped, p<1mbar), M>=2 E>100MeV
2008-12-23	EMT	21062	-	-	perp	22:16	0:08	112	5391	89.85	CB_21062.dat	 1.8G	Empty	Diamond	perp	20 nA	  20nA, PERP, 3mm, empty target (pumped, p<1mbar), M>=2 E>100MeV
2008-12-23	EMT	21063	-	-	para	0:07	1:59	112	5503	91.72	CB_21063.dat	 1.8G	Empty	Diamond	para	20 nA	  20nA, PARAP, 3mm, empty target (pumped, p<1mbar), M>=2 E>100MeV
2008-12-23	EMT	21064	-	-	perp	1:59	3:51	112	5615	93.58	CB_21064.dat	 1.8G	Empty	Diamond	perp	20 nA	  20nA, PERP, 3mm, empty target (pumped, p<1mbar), M>=2 E>100MeV
2008-12-23	EMT	21065	-	-	para	3:51	5:43	112	5727	95.45	CB_21065.dat	 1.8G	Empty	Diamond	para	20 nA	  20nA, PARA, 3mm, empty target (pumped, p<1mbar), M>=2 E>100MeV
2008-12-23	EMT	21066	-	-	perp	5:43	6:09	26	5839	97.32	CB_21066.dat	 318M	Empty	Diamond	perp	20 nA	  20nA, PERP, 3mm, empty target (pumped, p<1mbar), M>=2 E>100MeV
2008-12-23	BKG	21067	-	-	-	6:09	11:55	346	5865	97.75	CB_21067.dat	 1.8G	Empty	-	-	Beam Off	  background only
